threshold,accuracy,balanced_accuracy,precision,recall,f1,mcc,brier,average_precision,roc_auc
0.71,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.715,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.72,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.725,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.73,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.735,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.74,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.7449999999999999,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.7499999999999999,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.7549999999999999,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.7599999999999999,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.7649999999999999,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.7699999999999999,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.7749999999999999,0.9566351483534399,0.4996594005449591,0.0,0.0,0.0,-0.005395819093848748,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.7,0.9563090968373003,0.4994891008174387,0.0,0.0,0.0,-0.006609580085033948,0.03373039724313117,0.31684046237976116,0.9196978284834745
0.705,0.9563090968373003,0.4994891008174387,0.0,0.0,0.0,-0.006609580085033948,0.03373039724313117,0.31684046237976116,0.9196978284834745
