,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max
CR563Q10V,673.0,1.1901931649331352,0.5896620234655595,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0
CR563Q10VS,673.0,0.04457652303120357,0.206525625028106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR563Q07S,593.0,0.46037099494097805,0.49884785902575823,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR563Q07TT,669.0,50003.53961136024,98311.85960266054,20.0,180.8,624.1999999999999,9785.0,32810.0,65323.0,142226.00000000006,222879.04000000106,2255273.0
CR563Q07F,618.0,12066.338187702266,12777.29107325551,1.0,4.17,1591.35,4000.25,8512.5,15943.0,31941.1,66051.75000000004,110765.0
CR563Q07A,669.0,6.932735426008969,8.088023700910046,0.0,0.0,0.0,2.0,3.0,10.0,24.0,37.0,44.0
CR563Q07V,669.0,1.1524663677130045,0.5197426103158701,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR563Q07VS,669.0,0.05530642750373692,0.2352017295140701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
CR563Q02S,588.0,0.5255102040816326,0.49977396413568503,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR563Q02TT,664.0,36777.423192771086,39662.6177008526,118.0,206.63,616.1,10883.25,28257.5,49702.25,102658.10000000003,171696.02,459540.0
CR563Q02F,613.0,15407.78629690049,12778.313451637843,1.0,4.12,1021.0,6935.0,13400.0,20693.0,36820.99999999999,59255.2,103977.0
CR563Q02A,664.0,5.260542168674699,6.144308603284595,0.0,0.0,0.0,1.0,3.0,7.0,18.0,25.0,52.0
CR563Q02V,664.0,1.1219879518072289,0.4274145781019631,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR563Q02VS,664.0,0.046686746987951805,0.21112608673446584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR563Q03S,579.0,0.3022452504317789,0.45962802994087876,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR563Q03TT,657.0,37208.39269406393,38837.508221534394,44.0,179.04,551.6,6864.0,24342.0,54455.0,106862.19999999992,167198.15999999995,265640.0
CR563Q03F,599.0,19943.412353923206,17908.190715076144,1.0,4.98,1127.0,4426.0,17248.0,28185.0,54349.50000000001,84326.24,102501.0
CR563Q03A,657.0,3.7290715372907153,4.890847402390732,0.0,0.0,0.0,1.0,2.0,4.0,11.199999999999932,21.0,60.0
CR563Q03V,657.0,1.0974124809741248,0.3780679406004184,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
CR563Q03VS,657.0,0.0532724505327245,0.23143067836667663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
CR563Q12TT,652.0,104802.69018404908,134330.31067437143,1712.0,2113.7599999999998,3007.65,14312.25,75997.5,164168.25,287919.6,393424.4700000001,2010855.0
CR563Q12F,479.0,18874.108559498956,17628.52147664759,2.0,4.0,665.1,5599.5,15467.0,26539.5,49511.799999999974,84089.43999999952,123005.0
CR563Q12A,652.0,54.076687116564415,70.30925941520687,0.0,0.0,0.0,0.0,24.0,91.0,190.44999999999993,293.47,525.0
CR563Q12V,652.0,1.0352760736196318,0.2080878134480835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
CR563Q12VS,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR570Q01S,670.0,0.7477611940298508,0.4346220490807526,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR570Q01TT,709.0,39504.80112834979,26233.747677138992,33.0,366.84000000000003,3631.9999999999995,23873.0,35752.0,51024.0,83132.2,126374.99999999988,260142.0
CR570Q01F,680.0,34370.48088235294,25795.518358391866,3.0,47.59,2353.3,18197.0,29852.0,45791.5,78300.24999999997,121178.49000000002,257823.0
CR570Q01A,709.0,1.8321579689703809,1.7830918040836312,0.0,0.0,1.0,1.0,1.0,2.0,4.0,9.0,23.0
CR570Q01V,709.0,1.0409026798307475,0.21197824708816487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
CR570Q01VS,709.0,0.018335684062059238,0.13425687973404804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR570Q08S,627.0,0.5645933014354066,0.49620600704214185,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR570Q08TT,676.0,25471.565088757397,26906.839447912815,66.0,178.25,807.5,8275.25,16597.5,35460.25,75266.75,127882.5,230641.0
CR570Q08F,639.0,19760.99530516432,22937.851608538633,2.0,5.0,1107.0,5439.0,11271.0,26967.5,63254.90000000002,107697.40000000001,178285.0
CR570Q08A,676.0,1.9275147928994083,2.6726178662577458,0.0,0.0,0.0,1.0,1.0,2.0,4.0,8.25,40.0
CR570Q08V,676.0,1.1568047337278107,0.5407521486402436,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0
CR570Q08VS,676.0,0.07396449704142012,0.28363193454409913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
CR570Q10TT,674.0,50382.3353115727,50610.74115206863,1601.0,2113.56,3361.35,22203.75,39027.5,62798.0,135579.15000000002,249653.81999999925,410538.0
CR570Q10F,566.0,11120.030035335689,17360.735151254878,1.0,5.0,638.75,4316.25,6905.5,12170.25,30498.5,74446.55000000005,262413.0
CR570Q10A,674.0,44.118694362017806,42.63160733782618,0.0,0.0,0.0,10.0,36.0,62.0,125.35000000000002,202.0,275.0
CR570Q10V,674.0,1.0682492581602374,0.2638736868693699,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
CR570Q10VS,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR570Q02S,669.0,0.8251121076233184,0.38015541375951895,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR570Q02TT,704.0,20649.535511363636,16861.07132608476,51.0,303.18,2125.5999999999995,10989.0,16521.5,25263.5,50491.80000000005,86437.82000000007,180905.0
CR570Q02F,675.0,17505.343703703704,15548.750310459167,4.0,39.84,2873.900000000001,8636.0,13204.0,21316.5,42041.999999999985,80358.19999999997,178837.0
CR570Q02A,704.0,1.6519886363636365,1.231253288279521,0.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,16.0
CR570Q02V,704.0,1.0667613636363635,0.2767989546974639,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
CR570Q02VS,704.0,0.02556818181818182,0.15795534204789985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR570Q04S,652.0,0.4831288343558282,0.5000989413287611,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR570Q04TT,702.0,72438.74074074074,47738.54391796763,29.0,231.16,2436.0500000000034,36694.75,73817.5,98036.5,149894.29999999996,201202.37000000002,341812.0
CR570Q04F,667.0,41794.55172413793,36981.17444524712,1.0,34.120000000000005,1816.0,10522.0,31734.0,63759.0,113846.8999999999,148925.20000000013,234878.0
CR570Q04A,702.0,5.628205128205129,3.8834594814633605,0.0,0.0,1.0,4.0,5.0,7.0,10.0,17.0,69.0
CR570Q04SA,644.0,0.8975155279503105,0.3035201071346412,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR570Q04SB,640.0,0.8328125,0.37343504964950636,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR570Q04SC,631.0,0.6782884310618067,0.4675035888251126,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR570Q04SD,629.0,0.8108108108108109,0.3919705372200127,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR570Q04V,702.0,1.0740740740740742,0.29292208812592396,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0
CR570Q04VS,702.0,0.024216524216524215,0.15383040427246245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR570Q05S,642.0,0.6978193146417445,0.45956118770255966,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR570Q05TT,694.0,27881.914985590778,22307.09150193253,51.0,149.86,1949.5499999999995,13202.25,23339.0,37269.75,68587.55000000002,108784.53000000019,171113.0
CR570Q05F,657.0,23424.29223744292,20579.75825976391,2.0,5.0,1577.6000000000001,9702.0,18888.0,31284.0,60859.59999999991,97137.63999999982,167133.0
CR570Q05A,694.0,1.7867435158501441,1.7384697623186127,0.0,0.0,0.0,1.0,1.0,2.0,4.0,9.0,20.0
CR570Q05V,694.0,1.0994236311239194,0.39502638312615035,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
CR570Q05VS,694.0,0.037463976945244955,0.20465695296626668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR570Q06S,626.0,0.38817891373801916,0.487725371842247,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR570Q06TT,686.0,62746.93002915452,76729.01909740911,34.0,223.60000000000002,1473.25,13652.75,46982.0,88576.5,179860.0,254027.0499999999,1043561.0
CR570Q06F,648.0,53223.62037037037,73469.8408439978,1.0,9.759999999999998,1826.85,10546.5,36670.0,75419.5,145185.4,234226.76999999912,1043320.0
CR570Q06A,686.0,2.3294460641399417,4.242218327130616,0.0,0.0,0.0,1.0,2.0,2.0,6.0,16.299999999999955,91.0
CR570Q06V,686.0,1.1501457725947521,0.5119520184844261,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0
CR570Q06VS,686.0,0.05830903790087463,0.26379498366581616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
CR566Q03TT,652.0,129312.94938650307,145404.01104904586,136.0,252.14999999999998,1531.95,33328.75,95474.5,183959.5,352714.64999999927,699529.3900000002,1826224.0
CR566Q03F,486.0,70858.83950617284,84433.84277977496,2.0,6.700000000000001,921.25,10143.25,44437.5,105915.75,222805.75,348377.1499999991,772067.0
CR566Q03A,652.0,48.760736196319016,70.3730969364135,0.0,0.0,0.0,0.0,24.0,75.0,175.44999999999993,296.9200000000001,835.0
CR566Q03V,652.0,1.0996932515337423,0.37698769400212867,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
CR566Q03VS,652.0,0.023006134969325152,0.15003792646723355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR566Q04S,561.0,0.18716577540106952,0.3903926447979002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CR566Q04TT,644.0,33335.28726708075,44684.71820263523,32.0,202.87,771.4999999999999,6446.5,18028.5,42593.75,118166.95000000003,204296.98000000027,457308.0
CR566Q04F,578.0,27712.441176470587,38209.957555583336,4.0,69.86000000000001,1471.45,4498.0,14677.5,34700.5,102763.44999999998,164484.6900000001,407253.0
CR566Q04A,644.0,2.3043478260869565,6.878454633361663,0.0,0.0,0.0,1.0,2.0,2.0,5.850000000000023,12.0,165.0
CR566Q04V,644.0,1.1118012422360248,0.4135164051819438,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR566Q04VS,644.0,0.049689440993788817,0.23133239699113753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR566Q05S,553.0,0.3833634719710669,0.4866458402249149,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR566Q05TT,639.0,32289.10172143975,45301.665315573606,24.0,156.14,506.0,4796.5,13907.0,41507.5,122650.30000000003,224580.6200000001,378980.0
CR566Q05F,577.0,25183.334488734836,36687.00473971136,1.0,4.0,693.6,2836.0,10458.0,33481.0,94523.99999999997,177769.36000000007,361314.0
CR566Q05A,639.0,2.0782472613458527,3.9388125044276467,0.0,0.0,0.0,1.0,1.0,2.0,5.0,10.0,80.0
CR566Q05V,639.0,1.1267605633802817,0.5050410367978416,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0
CR566Q05VS,639.0,0.07355242566510173,0.27866406555599293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
CR566Q14S,556.0,0.3129496402877698,0.4641115945913274,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR566Q14TT,633.0,33505.963665086885,34011.82276713934,41.0,134.84,517.2,6977.0,23698.0,49663.0,99442.99999999999,136186.07999999955,266935.0
CR566Q14F,580.0,21481.722413793104,24222.96757248798,1.0,3.79,851.2000000000003,3761.5,13551.0,31837.5,64688.69999999998,109634.25000000001,239074.0
CR566Q14A,633.0,3.470774091627172,4.761014764037004,0.0,0.0,0.0,1.0,2.0,4.0,12.0,24.0,39.0
CR566Q14V,633.0,1.1832543443917851,0.614619487165872,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.67999999999995,9.0
CR566Q14VS,633.0,0.06635071090047394,0.27905035087996993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
CR566Q06S,551.0,0.3411978221415608,0.4745424771434377,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR566Q06TT,626.0,32192.950479233226,33335.40941836988,31.0,160.75,650.5,6873.0,25137.5,46414.0,91951.25,136218.0,378742.0
CR566Q06F,566.0,26216.236749116608,26261.73556984212,1.0,4.0,1485.25,5121.5,19324.0,39925.0,75552.5,116942.45000000001,201976.0
CR566Q06A,626.0,2.123003194888179,2.8180926184903465,0.0,0.0,0.0,1.0,2.0,2.0,6.0,10.75,43.0
CR566Q06V,626.0,1.0910543130990416,0.3790723501462055,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR566Q06VS,626.0,0.052715654952076675,0.23752181672118114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR566Q09TT,618.0,42005.00970873787,100912.29456217003,62.0,181.36,593.6,6133.75,18157.0,50317.25,155497.04999999996,238780.5600000001,2199521.0
CR566Q09F,550.0,29666.19818181818,99983.95826718834,2.0,42.620000000000005,1271.4,3340.5,11103.0,31748.75,102538.34999999998,181078.41,2197475.0
CR566Q09A,618.0,3.7022653721682848,4.479236597899904,0.0,0.0,0.0,1.0,2.0,5.0,12.149999999999977,21.83000000000004,37.0
CR566Q09V,618.0,1.0485436893203883,0.3183824833524196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.830000000000041,5.0
CR566Q09VS,618.0,0.05016181229773463,0.2257527793237529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR566Q12TT,613.0,47837.30342577488,59185.84698831956,1291.0,1773.6,2741.2000000000003,10099.0,30869.0,67044.0,142220.39999999994,261755.27999999997,827227.0
CR566Q12F,543.0,13093.25782688766,16402.01364977334,1.0,4.42,1010.6,3873.5,9215.0,15651.0,40080.399999999994,78781.52000000015,181188.0
CR566Q12A,613.0,36.823817292006524,52.96726347884277,0.0,0.0,0.0,1.0,6.0,60.0,146.39999999999998,235.3599999999999,358.0
CR566Q12V,613.0,1.030995106035889,0.2154607958566323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
CR566Q12VS,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR567Q03TT,387.0,119506.87338501292,92652.97547871334,21.0,171.56,1118.3000000000002,63030.5,97387.0,160221.5,299136.5,426924.7199999994,586551.0
CR567Q03F,349.0,45511.83094555874,46393.64680262402,3.0,137.2,2317.8,11874.0,31949.0,62205.0,133925.99999999997,227146.83999999915,295765.0
CR567Q03A,387.0,88.4547803617571,83.89732743611764,0.0,0.0,0.0,18.0,77.0,120.0,226.7,393.69999999999993,593.0
CR567Q03V,387.0,1.0671834625322998,0.27995757438650165,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
CR567Q03VS,387.0,0.03875968992248062,0.19327156557550632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR567Q08SE,319.0,0.9435736677115988,0.23110566900841342,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR567Q10S,323.0,0.7770897832817337,0.41684434289029565,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR567Q10TT,355.0,19377.881690140846,16348.53170163983,32.0,135.18,489.59999999999997,10488.0,15467.0,23287.5,53320.100000000006,82973.59999999999,113764.0
CR567Q10F,333.0,15233.14114114114,13879.353585556884,2.0,4.32,1112.2,7333.0,11742.0,18384.0,45302.79999999998,72724.92000000001,100375.0
CR567Q10A,355.0,1.8309859154929577,1.3673546100937273,0.0,0.0,0.0,1.0,2.0,2.0,4.0,6.0,12.0
CR567Q10V,355.0,1.0535211267605633,0.30983455851219105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0
CR567Q10VS,355.0,0.059154929577464786,0.23624741937354335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CR567Q11S,317.0,0.2870662460567823,0.45310801381111177,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR567Q11TT,354.0,62769.67514124294,42077.839077774355,1277.0,1756.57,2607.9,35399.0,57577.5,88808.75,131719.24999999988,177854.06999999934,344568.0
CR567Q11F,329.0,25284.12158054711,17834.522001322628,6.0,81.56,1615.6000000000004,12877.0,22322.0,34884.0,58639.39999999999,75469.23999999979,113652.0
CR567Q11A,354.0,5.909604519774011,3.5437801493370094,0.0,0.0,0.0,4.0,5.0,7.0,11.0,16.0,40.0
CR567Q11SA,314.0,0.7292993630573248,0.44503094575916746,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR567Q11SC,313.0,0.8849840255591054,0.3195520949871335,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR567Q11SD,310.0,0.635483870967742,0.48207237844141676,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR567Q11SF,309.0,0.5080906148867314,0.5007454620226818,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR567Q11V,354.0,1.0225988700564972,0.16678266157693258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
CR567Q11VS,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR567Q04S,349.0,0.8194842406876791,0.385168671677403,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR567Q04TT,379.0,42429.963060686016,32594.253692014066,53.0,179.26,1297.5000000000002,21392.0,35475.0,55377.0,102665.59999999999,148961.93999999997,266111.0
CR567Q04F,359.0,37312.980501392754,30345.612451711222,1.0,9.64,3961.600000000001,16762.0,30874.0,49567.5,96866.99999999997,130418.68000000039,264015.0
CR567Q04A,379.0,2.0870712401055407,1.7198857543857191,0.0,0.0,0.0,1.0,2.0,2.0,5.0,8.0,16.0
CR567Q04V,379.0,1.0633245382585752,0.3654388210937892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0
CR567Q04VS,379.0,0.044854881266490766,0.21965260582253224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR567Q06S,281.0,0.7117437722419929,0.45375908315033614,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR567Q06TT,372.0,40617.282258064515,31188.67267628194,109.0,201.55,748.85,15374.0,38695.0,57530.0,99515.84999999999,129959.85000000003,173519.0
CR567Q06F,298.0,32586.21812080537,23581.95223388041,2.0,5.0,2019.4000000000003,15440.75,27358.0,43651.25,78354.09999999999,98694.78999999998,111731.0
CR567Q06A,372.0,2.46505376344086,3.671315817983606,0.0,0.0,0.0,1.0,1.0,3.0,11.0,16.0,28.0
CR567Q06V,372.0,1.1397849462365592,0.5463211509619657,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0
CR567Q06VS,372.0,0.06989247311827956,0.32080926855306807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
CR567Q13S,311.0,0.7845659163987139,0.41178571157085525,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR567Q13TT,371.0,29702.79245283019,16369.87019405839,1865.0,1992.0,3362.0,19748.5,28451.0,39141.0,58420.0,72355.9000000001,94324.0
CR567Q13F,344.0,21419.462209302324,13903.795968401191,2.0,6.43,1158.95,11038.25,20842.5,28700.75,47034.14999999999,60936.299999999974,72051.0
CR567Q13A,371.0,2.334231805929919,3.0029513662866645,0.0,0.0,0.0,1.0,1.0,3.0,7.0,17.0,23.0
CR567Q13V,371.0,1.1024258760107817,0.37527581464617754,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.3000000000000114,5.0
CR567Q13VS,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR567Q08S,333.0,0.7087087087087087,0.4550411895322421,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR567Q08TT,366.0,68981.33333333333,48772.193988960586,99.0,223.95,1044.0,46170.0,65240.0,88684.25,136594.25,175755.80000000002,642218.0
CR567Q08F,338.0,31430.86982248521,22354.127494544507,2.0,554.7900000000002,3810.3,18100.0,26149.0,39731.75,76876.04999999993,110562.16999999998,138137.0
CR567Q08A,366.0,6.180327868852459,3.4870006582789226,0.0,0.0,0.0,5.0,6.0,7.0,11.75,20.0,28.0
CR567Q08SA,325.0,0.9569230769230769,0.20334337465281402,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CR567Q08SB,324.0,0.9197530864197531,0.2720952997712882,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR567Q08SC,321.0,0.8504672897196262,0.35716955841440895,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR567Q08SD,319.0,0.9153605015673981,0.278781792570695,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR567Q08V,366.0,1.046448087431694,0.24667866355063336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
CR567Q08VS,366.0,0.0273224043715847,0.16324429928819434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR219Q01TT,678.0,129519.77581120945,126321.31756500492,398.0,1147.72,2819.7000000000003,22720.75,86688.5,211444.25,374166.24999999994,521364.38000000024,618720.0
CR219Q01F,514.0,22991.634241245138,24361.47341252008,109.0,995.47,2178.85,5438.75,14060.5,32760.25,71273.54999999996,119424.06000000001,142719.0
CR219Q01A,678.0,47.22861356932153,58.47047967939956,0.0,0.0,0.0,1.0,14.5,85.0,156.0,232.3800000000001,329.0
CR219Q01V,678.0,1.1902654867256637,0.533176640249841,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0
CR219Q01VS,678.0,0.004424778761061947,0.06642068229481933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CR219Q02TT,657.0,56264.69406392694,61238.80280141895,1306.0,1844.56,2877.2000000000003,11921.0,43188.0,74429.0,161145.5999999999,276305.8399999992,581558.0
CR219Q02F,501.0,12999.34131736527,12263.21033193468,4.0,9.0,914.0,5459.0,10265.0,17071.0,32523.0,53883.0,117835.0
CR219Q02A,657.0,49.202435312024356,58.18615097075868,0.0,0.0,0.0,1.0,36.0,75.0,152.19999999999993,248.79999999999882,502.0
CR219Q02V,657.0,1.1887366818873668,0.5361855047433679,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0
CR219Q02VS,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR460Q01TT,701.0,150559.77318116976,142198.02612896133,407.0,996.0,2633.0,39560.0,120665.0,219008.0,422035.0,609297.0,884921.0
CR460Q01F,534.0,57079.57677902622,58678.749351215716,299.0,1157.28,2239.0,12143.5,38000.5,81170.5,180611.59999999992,249077.40999999933,331508.0
CR460Q01A,701.0,76.69757489300999,90.00760194781422,0.0,0.0,0.0,1.0,51.0,118.0,260.0,366.0,486.0
CR460Q01V,701.0,1.0328102710413696,0.20087438777948663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
CR460Q01VS,701.0,0.0042796005706134095,0.06532513406348017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CR460Q05S,614.0,0.36807817589576547,0.48267594945468884,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR460Q05TT,684.0,39091.540935672514,63618.195959181445,122.0,294.83,797.45,8068.25,24001.0,54148.0,115366.60000000003,169344.05999999947,1350416.0
CR460Q05F,621.0,34911.21417069243,63764.08811754561,2.0,24.400000000000013,1855.0,5620.0,20551.0,48272.0,106020.0,160171.19999999992,1337004.0
CR460Q05A,684.0,1.9137426900584795,2.055564464807699,0.0,0.0,0.0,1.0,2.0,2.0,5.0,9.0,30.0
CR460Q05V,684.0,1.0555555555555556,0.3010204433329672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
CR460Q05VS,684.0,0.03508771929824561,0.1919228994202546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR460Q06S,611.0,0.41407528641571195,0.49296518770586306,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR460Q06TT,681.0,31543.67107195301,29955.28600274671,1321.0,1995.8,3221.0,9054.0,25196.0,44098.0,81467.0,136217.80000000002,250951.0
CR460Q06F,643.0,24262.237947122863,26762.23663983744,1.0,3.42,607.0,3479.5,16676.0,35756.0,71736.1,130005.44,209429.0
CR460Q06A,681.0,2.195301027900147,3.9736309080074954,0.0,0.0,0.0,1.0,2.0,2.0,5.0,10.0,95.0
CR460Q06V,681.0,1.0234948604992657,0.16098996238353672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
CR460Q06VS,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR102Q04TT,453.0,114780.27814569537,87629.2738442028,90.0,336.96000000000004,1395.0,52864.0,96571.0,163544.0,269788.19999999995,383699.60000000003,556806.0
CR102Q04F,395.0,39516.50632911392,48973.170495357415,2.0,200.45999999999998,1652.5000000000002,8407.5,20278.0,52827.5,131466.99999999983,253840.26,346571.0
CR102Q04A,453.0,55.04856512141281,64.32211065719738,0.0,0.0,0.0,4.0,31.0,83.0,182.39999999999986,262.88000000000056,353.0
CR102Q04V,453.0,1.1456953642384107,0.4851423154949194,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0
CR102Q04VS,453.0,0.017660044150110375,0.1318580596366733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR102Q05TT,439.0,63202.44874715262,116755.55552961394,36.0,317.26,675.3000000000001,30826.5,53844.0,78721.0,145159.49999999994,191327.68,2341326.0
CR102Q05F,371.0,20847.943396226416,22330.044420612267,1.0,2.0,1803.0,7413.0,12655.0,25343.5,67363.0,103950.60000000005,129981.0
CR102Q05A,439.0,17.5626423690205,20.368075753416722,0.0,0.0,0.0,3.5,14.0,23.5,50.099999999999966,100.62,160.0
CR102Q05V,439.0,1.1571753986332574,0.4330915135619935,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
CR102Q05VS,439.0,0.05011389521640091,0.21842887678343914,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999659,1.0,1.0
CR102Q07S,387.0,0.7700258397932817,0.4213606744624195,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR102Q07TT,434.0,17920.255760368662,20231.817339654674,1570.0,1841.48,2738.2000000000003,8288.25,12107.0,19327.75,51747.35,80220.37000000001,215910.0
CR102Q07F,408.0,8869.683823529413,8638.541869265875,2.0,7.0,1514.4,4248.5,6419.0,10394.25,24391.599999999988,40415.76000000002,91291.0
